844888238,Esther,Peretz,F,1950-09-04,"43 Herzl St, Jerusalem",519225900,Y,Wheelchair
504527711,Noa,Peretz,F,2008-09-21,"42 Herzl St, Eilat",563493643,N,Guide Dog
612913584,Miriam,Cohen,F,2005-03-10,"8 Ben Gurion St, Haifa",531561113,N,None
754600805,Amit,Azoulay,F,2005-10-09,"61 Jabotinsky St, Jerusalem",598728082,N,Oxygen Tank
409960350,Yaakov,Harari,M,1980-09-26,"36 Ben Gurion St, Beersheba",586279034,N,Oxygen Tank
503988129,Moshe,Levi,M,1956-05-05,"74 Dizengoff St, Haifa",586780621,N,None
475277239,Moshe,Azoulay,M,2004-08-12,"46 Herzl St, Jerusalem",519978975,N,None
439631560,Yaakov,Azoulay,M,1958-08-27,"81 Jabotinsky St, Beersheba",526230589,N,Oxygen Tank
450494685,Yosef,Peretz,M,1967-10-20,"43 Jabotinsky St, Tel Aviv",525029757,N,Oxygen Tank
486579729,Yaakov,Ohayon,M,2002-04-10,"23 Jabotinsky St, Jerusalem",555898434,Y,Wheelchair
378410529,Esther,Mizrahi,F,1994-04-09,"7 Dizengoff St, Eilat",553664078,Y,Wheelchair
353165680,David,Levi,M,1973-07-14,"70 Herzl St, Eilat",526009961,Y,Wheelchair
509642139,Moshe,Biton,M,1959-06-07,"46 Dizengoff St, Jerusalem",532834800,N,None
809200522,Esther,Biton,F,1986-07-03,"1 Jabotinsky St, Jerusalem",544218087,N,Oxygen Tank
836728213,Rachel,Levi,F,1981-07-09,"18 Herzl St, Jerusalem",557402180,N,None
188765341,Amit,Levi,F,1957-05-28,"2 Jabotinsky St, Jerusalem",559607224,Y,Wheelchair
194165094,Yaakov,Shalom,M,1987-04-26,"73 Ben Gurion St, Tel Aviv",576106519,N,Oxygen Tank
974746813,Yaakov,Biton,M,1985-07-18,"32 Herzl St, Jerusalem",568331801,N,Guide Dog
188769931,Rachel,Biton,F,1959-01-16,"8 Dizengoff St, Haifa",598524463,Y,Wheelchair
260362065,Rachel,Shalom,F,1992-12-26,"86 Jabotinsky St, Tel Aviv",528335640,N,Guide Dog
749132937,Miriam,Mizrahi,F,2008-05-02,"20 Jabotinsky St, Jerusalem",578037192,Y,Wheelchair
670190917,Noa,Mizrahi,F,1986-12-18,"3 Jabotinsky St, Jerusalem",557363872,N,Oxygen Tank
887631402,Moshe,Harari,M,1968-09-15,"56 Jabotinsky St, Tel Aviv",569294100,N,None
426410380,Noa,Gabay,F,2007-09-05,"76 Dizengoff St, Beersheba",506342130,N,None
310637280,Rachel,Harari,F,1994-11-03,"13 Dizengoff St, Eilat",594287990,N,Oxygen Tank
542415875,Leah,Azoulay,F,2007-07-06,"35 Ben Gurion St, Haifa",506652633,N,Oxygen Tank
253196823,Leah,Harari,F,1988-04-04,"73 Dizengoff St, Beersheba",543460559,N,Guide Dog
477313143,Miriam,Levi,F,1952-06-13,"42 Jabotinsky St, Tel Aviv",535964901,N,None
406254292,Rachel,Mizrahi,F,1953-08-07,"73 Herzl St, Haifa",544217001,N,None
852559916,Yosef,Shalom,M,1996-11-06,"33 Ben Gurion St, Jerusalem",594510580,Y,Wheelchair
230624445,Rachel,Cohen,F,1969-05-09,"1 Dizengoff St, Beersheba",566180854,Y,Wheelchair
371217957,Yosef,Gabay,M,1991-06-24,"61 Ben Gurion St, Beersheba",566600620,N,Guide Dog
519814178,Yosef,Levi,M,2005-06-19,"34 Dizengoff St, Beersheba",516748521,N,None
483346047,Moshe,Gabay,M,2010-12-15,"43 Jabotinsky St, Haifa",517072515,Y,Wheelchair
526256593,Yaakov,Cohen,M,1951-02-03,"4 Herzl St, Tel Aviv",519788825,N,None
470869626,Esther,Azoulay,F,1958-11-05,"47 Ben Gurion St, Haifa",524238182,Y,Wheelchair
844513515,Yosef,Biton,M,2006-07-28,"53 Jabotinsky St, Haifa",561507484,N,Guide Dog
984346343,Leah,Levi,F,1991-10-24,"74 Jabotinsky St, Jerusalem",505607791,N,Oxygen Tank
762364645,Amit,Shalom,F,1974-04-06,"61 Jabotinsky St, Jerusalem",566432164,Y,Wheelchair
305150698,Esther,Ohayon,F,1981-03-12,"71 Ben Gurion St, Beersheba",594598406,Y,Wheelchair
221634502,Noa,Azoulay,F,1995-01-18,"31 Jabotinsky St, Tel Aviv",543918642,N,None
582419251,Rachel,Azoulay,F,1979-08-25,"76 Dizengoff St, Tel Aviv",518360623,N,Guide Dog
593065946,Amit,Peretz,F,2000-11-24,"83 Ben Gurion St, Haifa",575805266,N,Oxygen Tank
583707574,Amit,Gabay,F,1960-03-28,"47 Herzl St, Tel Aviv",527058769,N,Guide Dog
172617282,David,Harari,M,1983-05-04,"28 Jabotinsky St, Jerusalem",545764282,N,None
590778593,Miriam,Peretz,F,1993-05-20,"54 Herzl St, Tel Aviv",594521266,N,Oxygen Tank
151910759,Amit,Cohen,F,1973-02-28,"52 Jabotinsky St, Beersheba",545501798,N,None
657393222,Leah,Gabay,F,1961-04-17,"35 Dizengoff St, Tel Aviv",517284891,Y,Wheelchair
287043819,David,Biton,M,1989-09-23,"90 Dizengoff St, Jerusalem",542737095,N,Guide Dog
755228375,David,Ohayon,M,2003-12-18,"92 Dizengoff St, Eilat",508416140,N,Oxygen Tank
699825997,Esther,Levi,F,1984-06-19,"81 Herzl St, Beersheba",579190838,N,Guide Dog
574857929,Esther,Cohen,F,1958-10-06,"15 Jabotinsky St, Eilat",508617721,N,Oxygen Tank
890176770,Yaakov,Gabay,M,2003-09-28,"18 Dizengoff St, Haifa",543207050,N,Oxygen Tank
978090247,Moshe,Mizrahi,M,1992-05-27,"14 Ben Gurion St, Haifa",555673661,Y,Wheelchair
229853224,Esther,Harari,F,2005-04-02,"77 Ben Gurion St, Tel Aviv",554755044,N,None
168877637,Amit,Harari,F,1996-11-20,"34 Herzl St, Tel Aviv",539669818,N,Oxygen Tank
833485809,Leah,Peretz,F,1991-05-15,"13 Dizengoff St, Haifa",551850441,Y,Wheelchair
403792403,Moshe,Shalom,M,1990-10-08,"84 Ben Gurion St, Haifa",531336287,Y,Wheelchair
508184542,Noa,Cohen,F,1962-07-13,"70 Ben Gurion St, Eilat",513521471,Y,Wheelchair
652037078,Leah,Mizrahi,F,1994-11-19,"63 Ben Gurion St, Jerusalem",572518351,Y,Wheelchair
292169783,Noa,Harari,F,2006-11-21,"35 Dizengoff St, Eilat",582413533,N,Oxygen Tank
281369713,Moshe,Cohen,M,1956-06-07,"9 Jabotinsky St, Jerusalem",518385398,N,None
775101924,Noa,Levi,F,1987-02-01,"45 Dizengoff St, Haifa",508266591,N,Oxygen Tank
970296727,Yosef,Mizrahi,M,1990-05-07,"34 Herzl St, Jerusalem",546657557,N,Oxygen Tank
533354204,David,Mizrahi,M,1963-07-21,"11 Ben Gurion St, Jerusalem",564752386,N,Oxygen Tank
185818355,Rachel,Gabay,F,1956-09-05,"92 Ben Gurion St, Haifa",566324564,N,None
845115493,Noa,Ohayon,F,1989-01-16,"41 Ben Gurion St, Eilat",522849095,N,None
892550568,David,Shalom,M,1953-11-28,"8 Dizengoff St, Beersheba",552327515,N,Oxygen Tank
814690335,Yosef,Ohayon,M,1966-07-16,"15 Dizengoff St, Beersheba",532154949,N,Oxygen Tank
645957157,Yosef,Cohen,M,1962-01-24,"85 Dizengoff St, Tel Aviv",533573347,N,None
209176386,Esther,Shalom,F,1971-07-28,"26 Jabotinsky St, Beersheba",532491345,Y,Wheelchair
409466719,Yaakov,Mizrahi,M,1978-05-15,"33 Ben Gurion St, Jerusalem",598586149,N,Guide Dog
155981712,David,Azoulay,M,2001-07-27,"78 Dizengoff St, Haifa",517897685,N,None
715266007,Noa,Shalom,F,1962-06-10,"56 Dizengoff St, Jerusalem",552712849,Y,Wheelchair
124782507,David,Gabay,M,2004-03-05,"79 Dizengoff St, Jerusalem",506264973,N,Oxygen Tank
694810573,Leah,Cohen,F,1991-03-03,"32 Herzl St, Beersheba",561871210,N,None
591879309,Amit,Ohayon,F,1990-10-18,"73 Herzl St, Beersheba",528299251,N,Oxygen Tank
182172500,Rachel,Peretz,F,1986-04-09,"91 Jabotinsky St, Tel Aviv",595895734,N,Guide Dog
536869685,Miriam,Biton,F,1996-09-08,"54 Dizengoff St, Eilat",539771536,N,Oxygen Tank
274894140,Miriam,Gabay,F,1975-01-01,"53 Ben Gurion St, Jerusalem",594936598,N,None
982886900,Amit,Mizrahi,F,1955-09-18,"53 Jabotinsky St, Tel Aviv",537867114,N,Oxygen Tank
748336036,David,Cohen,M,1981-04-17,"81 Ben Gurion St, Haifa",503347965,N,None
629845815,Miriam,Azoulay,F,2001-01-22,"77 Herzl St, Tel Aviv",594463545,Y,Wheelchair
762559306,Yosef,Azoulay,M,1966-12-21,"58 Ben Gurion St, Tel Aviv",596487041,N,None
418541884,Leah,Shalom,F,1986-11-27,"23 Dizengoff St, Jerusalem",563988150,N,Guide Dog
375159255,Leah,Ohayon,F,1962-09-22,"29 Dizengoff St, Beersheba",527909152,N,Oxygen Tank
156313275,Amit,Biton,F,1996-02-17,"59 Dizengoff St, Eilat",581727168,N,Oxygen Tank
250708248,Miriam,Shalom,F,1973-10-18,"92 Ben Gurion St, Jerusalem",541818154,Y,Wheelchair
944917553,Yaakov,Peretz,M,1970-10-25,"69 Jabotinsky St, Haifa",533323258,N,None
639156305,David,Peretz,M,1978-11-27,"62 Herzl St, Beersheba",597168823,Y,Wheelchair
965413870,Moshe,Peretz,M,1986-02-08,"11 Ben Gurion St, Tel Aviv",585227805,N,Oxygen Tank
850146285,Miriam,Harari,F,1964-02-21,"1 Jabotinsky St, Tel Aviv",588087430,N,None
514692698,Noa,Biton,F,1983-04-23,"26 Ben Gurion St, Beersheba",559646432,N,Oxygen Tank
963025761,Yaakov,Levi,M,1963-12-01,"74 Ben Gurion St, Eilat",544037791,N,None
603369296,Leah,Biton,F,1991-01-20,"41 Ben Gurion St, Beersheba",596159055,Y,Wheelchair
417243925,Yosef,Harari,M,1953-02-28,"18 Jabotinsky St, Eilat",501974371,N,None
195297250,Moshe,Ohayon,M,2010-12-20,"84 Ben Gurion St, Haifa",529740609,Y,Wheelchair
165914899,Esther,Gabay,F,1977-04-24,"9 Ben Gurion St, Beersheba",572182234,N,Oxygen Tank
368041638,Rachel,Ohayon,F,1958-10-06,"29 Ben Gurion St, Eilat",586290352,N,Guide Dog
388934046,Miriam,Ohayon,F,1970-09-05,"57 Ben Gurion St, Tel Aviv",585587270,N,None
476830627,Esther,Peretz,F,1997-05-09,"65 Ben Gurion St, Jerusalem",567297910,N,None
862048623,Noa,Peretz,F,1953-09-16,"16 Dizengoff St, Eilat",563388361,N,None
797569992,Miriam,Cohen,F,1977-04-02,"27 Ben Gurion St, Eilat",554067220,N,Guide Dog
367818889,Amit,Azoulay,F,1951-05-14,"12 Herzl St, Beersheba",598983210,N,Guide Dog
638101487,Yaakov,Harari,M,2007-04-23,"68 Ben Gurion St, Eilat",566840818,N,Oxygen Tank
563031706,Moshe,Levi,M,2001-11-08,"57 Dizengoff St, Jerusalem",562391758,N,None
536640092,Moshe,Azoulay,M,2003-11-01,"24 Jabotinsky St, Jerusalem",517595663,N,Guide Dog
678621121,Yaakov,Azoulay,M,1965-05-01,"52 Dizengoff St, Beersheba",529153241,N,Oxygen Tank
977648192,Yosef,Peretz,M,1985-05-16,"22 Dizengoff St, Eilat",563627501,N,None
612117711,Yaakov,Ohayon,M,1950-07-28,"68 Ben Gurion St, Eilat",591649665,N,None
396524353,Esther,Mizrahi,F,1970-10-24,"39 Ben Gurion St, Haifa",578362546,N,Oxygen Tank
945922559,David,Levi,M,2010-10-19,"13 Jabotinsky St, Beersheba",537492464,N,None
267088184,Moshe,Biton,M,1965-06-27,"70 Herzl St, Jerusalem",506603545,N,Oxygen Tank
197148858,Esther,Biton,F,1987-09-22,"5 Ben Gurion St, Beersheba",577886627,N,Oxygen Tank
182531545,Rachel,Levi,F,1989-06-27,"40 Herzl St, Jerusalem",587576722,Y,Wheelchair
301023302,Amit,Levi,F,1964-01-14,"82 Herzl St, Tel Aviv",575498173,N,None
903260938,Yaakov,Shalom,M,1967-10-04,"53 Ben Gurion St, Tel Aviv",525785407,Y,Wheelchair
637152102,Yaakov,Biton,M,1975-12-18,"90 Dizengoff St, Haifa",585401399,N,None
345789475,Rachel,Biton,F,1985-10-18,"77 Herzl St, Tel Aviv",528176535,Y,Wheelchair
799742877,Rachel,Shalom,F,1974-07-15,"75 Dizengoff St, Eilat",536757186,N,Guide Dog
111387179,Miriam,Mizrahi,F,1959-04-11,"65 Ben Gurion St, Eilat",567358607,Y,Wheelchair
962605402,Noa,Mizrahi,F,2008-11-24,"17 Dizengoff St, Beersheba",548110873,N,Oxygen Tank
773426386,Moshe,Harari,M,1996-01-01,"50 Jabotinsky St, Haifa",511929860,Y,Wheelchair
702769651,Noa,Gabay,F,2008-09-25,"31 Herzl St, Beersheba",582589205,N,None
172001273,Rachel,Harari,F,1989-12-22,"79 Herzl St, Haifa",506469459,Y,Wheelchair
314642987,Leah,Azoulay,F,1961-05-09,"17 Herzl St, Beersheba",529762352,N,Guide Dog
213596569,Leah,Harari,F,2001-09-20,"44 Dizengoff St, Haifa",577123964,N,Guide Dog
894985571,Miriam,Levi,F,1962-05-11,"9 Ben Gurion St, Jerusalem",568357306,N,None
